Timestamp,Cycle,Phase,DocNo,Success,LineErrors,Duration_Ms,Elapsed_Sec,BatchId
2026-03-28 23:38:26.978,1,SO,108251,1,0,398,57.1,LT-20260328-233729
2026-03-28 23:38:27.349,1,SO,108252,1,0,369,57.5,LT-20260328-233729
2026-03-28 23:38:27.763,1,SO,108253,1,0,410,57.9,LT-20260328-233729
2026-03-28 23:38:28.156,1,SO,108254,1,0,391,58.3,LT-20260328-233729
2026-03-28 23:38:28.531,1,SO,108255,1,0,372,58.6,LT-20260328-233729
2026-03-28 23:38:28.908,1,SO,108256,1,0,374,59,LT-20260328-233729
2026-03-28 23:38:29.294,1,SO,108257,1,0,384,59.4,LT-20260328-233729
2026-03-28 23:38:29.656,1,SO,108258,1,0,360,59.8,LT-20260328-233729
2026-03-28 23:38:30.010,1,SO,108259,1,0,353,60.1,LT-20260328-233729
2026-03-28 23:38:30.460,1,PO,114139,1,0,443,60.6,LT-20260328-233729
2026-03-28 23:38:30.800,1,PO,114140,1,0,336,60.9,LT-20260328-233729
2026-03-28 23:38:31.007,1,PO,114141,1,0,202,61.1,LT-20260328-233729
2026-03-28 23:38:31.205,1,PO,114142,1,0,195,61.3,LT-20260328-233729
2026-03-28 23:38:31.416,1,PO,114143,1,0,211,61.5,LT-20260328-233729
2026-03-28 23:38:31.668,1,PO,114144,1,0,250,61.8,LT-20260328-233729
2026-03-28 23:38:31.869,1,PO,114145,1,0,199,62,LT-20260328-233729
2026-03-28 23:38:32.069,1,PO,114146,1,0,198,62.2,LT-20260328-233729
2026-03-28 23:38:32.385,1,PO,114147,1,0,314,62.5,LT-20260328-233729
2026-03-28 23:38:32.654,1,PO,114148,1,0,265,62.8,LT-20260328-233729
2026-03-28 23:38:32.880,1,PO,114149,1,0,222,63,LT-20260328-233729
2026-03-28 23:38:33.090,1,PO,114150,1,0,206,63.2,LT-20260328-233729
2026-03-28 23:38:33.312,1,PO,114151,1,0,219,63.4,LT-20260328-233729
2026-03-28 23:38:33.524,1,PO,114152,1,0,211,63.6,LT-20260328-233729
2026-03-28 23:38:33.722,1,PO,114153,1,0,196,63.8,LT-20260328-233729
2026-03-28 23:38:33.921,1,PO,114154,1,0,198,64,LT-20260328-233729
2026-03-28 23:38:34.115,1,PO,114155,1,0,193,64.2,LT-20260328-233729
2026-03-28 23:38:34.319,1,PO,114156,1,0,202,64.4,LT-20260328-233729
2026-03-28 23:38:34.528,1,PO,114157,1,0,206,64.6,LT-20260328-233729
2026-03-28 23:38:34.753,1,PO,114158,1,0,222,64.9,LT-20260328-233729
2026-03-28 23:38:34.956,1,PO,114159,1,0,200,65.1,LT-20260328-233729
2026-03-28 23:38:35.174,1,PO,114160,1,0,215,65.3,LT-20260328-233729
2026-03-28 23:38:35.388,1,PO,114161,1,0,211,65.5,LT-20260328-233729
2026-03-28 23:38:35.617,1,PO,114162,1,0,227,65.7,LT-20260328-233729
2026-03-28 23:38:35.840,1,PO,114163,1,0,222,65.9,LT-20260328-233729
2026-03-28 23:38:36.057,1,PO,114164,1,0,215,66.2,LT-20260328-233729
2026-03-28 23:38:36.367,1,PO,114165,1,0,308,66.5,LT-20260328-233729
2026-03-28 23:38:36.575,1,PO,114166,1,0,204,66.7,LT-20260328-233729
2026-03-28 23:38:36.841,1,PO,114167,1,0,264,66.9,LT-20260328-233729
2026-03-28 23:38:37.053,1,PO,114168,1,0,207,67.2,LT-20260328-233729
2026-03-28 23:38:37.264,1,PO,114169,1,0,208,67.4,LT-20260328-233729
2026-03-28 23:38:37.470,1,PO,114170,1,0,205,67.6,LT-20260328-233729
2026-03-28 23:38:45.027,1,PO,114172,1,0,7556,75.1,LT-20260328-233729
2026-03-28 23:38:45.255,1,PO,114173,1,0,226,75.4,LT-20260328-233729
2026-03-28 23:38:45.480,1,PO,114174,1,0,222,75.6,LT-20260328-233729
2026-03-28 23:38:45.684,1,PO,114175,1,0,201,75.8,LT-20260328-233729
2026-03-28 23:38:45.883,1,PO,114176,1,0,197,76,LT-20260328-233729
2026-03-28 23:38:46.083,1,PO,114177,1,0,197,76.2,LT-20260328-233729
2026-03-28 23:38:46.298,1,PO,114178,1,0,213,76.4,LT-20260328-233729
2026-03-28 23:38:46.604,1,PO,114179,1,0,305,76.7,LT-20260328-233729
2026-03-28 23:39:01.268,1,PO,114182,1,0,14661,91.4,LT-20260328-233729
2026-03-28 23:39:01.657,1,PO,114183,1,0,386,91.8,LT-20260328-233729
2026-03-28 23:39:01.979,1,PO,114184,1,0,318,92.1,LT-20260328-233729
2026-03-28 23:39:02.314,1,PO,114185,1,0,332,92.4,LT-20260328-233729
2026-03-28 23:39:02.594,1,PO,114186,1,0,274,92.7,LT-20260328-233729
2026-03-28 23:39:02.934,1,PO,114187,1,0,337,93,LT-20260328-233729
2026-03-28 23:39:03.202,1,PO,114188,1,0,264,93.3,LT-20260328-233729
2026-03-28 23:39:03.520,1,PO,114189,1,0,314,93.6,LT-20260328-233729
2026-03-28 23:39:03.858,1,PO,114190,1,0,335,94,LT-20260328-233729
2026-03-28 23:39:04.174,1,PO,114191,1,0,313,94.3,LT-20260328-233729
2026-03-28 23:39:11.692,1,PO,114193,1,0,7515,101.8,LT-20260328-233729
2026-03-28 23:39:11.900,1,PO,114194,1,0,205,102,LT-20260328-233729
2026-03-28 23:39:12.126,1,PO,114195,1,0,223,102.2,LT-20260328-233729
2026-03-28 23:39:12.391,1,PO,114196,1,0,262,102.5,LT-20260328-233729
2026-03-28 23:39:12.619,1,PO,114197,1,0,224,102.7,LT-20260328-233729
2026-03-28 23:39:12.903,1,PO,114198,1,0,281,103,LT-20260328-233729
2026-03-28 23:39:13.158,1,PO,114199,1,0,249,103.3,LT-20260328-233729
2026-03-28 23:39:13.396,1,PO,114200,1,0,235,103.5,LT-20260328-233729
2026-03-28 23:39:13.624,1,PO,114201,1,0,224,103.7,LT-20260328-233729
2026-03-28 23:39:13.847,1,PO,114202,1,0,219,104,LT-20260328-233729
2026-03-28 23:39:14.074,1,PO,114203,1,0,225,104.2,LT-20260328-233729
2026-03-28 23:39:15.313,1,PO,114204,1,0,1236,105.4,LT-20260328-233729
2026-03-28 23:39:15.541,1,PO,114205,1,0,225,105.6,LT-20260328-233729
2026-03-28 23:39:15.762,1,PO,114206,1,0,218,105.9,LT-20260328-233729
2026-03-28 23:39:15.979,1,PO,114207,1,0,213,106.1,LT-20260328-233729
2026-03-28 23:39:16.194,1,PO,114208,1,0,214,106.3,LT-20260328-233729
2026-03-28 23:39:16.407,1,PO,114209,1,0,210,106.5,LT-20260328-233729
2026-03-28 23:39:16.631,1,PO,114210,1,0,220,106.7,LT-20260328-233729
2026-03-28 23:39:16.867,1,PO,114211,1,0,233,107,LT-20260328-233729
2026-03-28 23:39:17.076,1,PO,114212,1,0,206,107.2,LT-20260328-233729
2026-03-28 23:39:17.299,1,PO,114213,1,0,218,107.4,LT-20260328-233729
2026-03-28 23:39:17.587,1,PO,114214,1,0,285,107.7,LT-20260328-233729
2026-03-28 23:39:17.818,1,PO,114215,1,0,227,107.9,LT-20260328-233729
2026-03-28 23:39:18.052,1,PO,114216,1,0,230,108.2,LT-20260328-233729
2026-03-28 23:39:18.308,1,PO,114217,1,0,252,108.4,LT-20260328-233729
2026-03-28 23:39:18.527,1,PO,114218,1,0,216,108.6,LT-20260328-233729
2026-03-28 23:39:26.139,1,PO,114220,1,0,7609,116.2,LT-20260328-233729
2026-03-28 23:39:33.702,1,PO,114222,1,0,7559,123.8,LT-20260328-233729
