Timestamp,Cycle,Phase,DocNo,Success,LineErrors,Duration_Ms,Elapsed_Sec,BatchId
2026-03-28 09:13:44.964,1,SO,102736,1,0,760,50.5,LT-20260328-091254
2026-03-28 09:13:45.731,1,SO,102737,1,0,765,51.2,LT-20260328-091254
2026-03-28 09:13:46.543,1,SO,102738,1,0,810,52,LT-20260328-091254
2026-03-28 09:13:47.293,1,SO,102739,1,0,749,52.8,LT-20260328-091254
2026-03-28 09:13:48.086,1,SO,102740,1,0,792,53.6,LT-20260328-091254
2026-03-28 09:13:48.847,1,SO,102741,1,0,759,54.3,LT-20260328-091254
2026-03-28 09:13:49.641,1,SO,102742,1,0,791,55.1,LT-20260328-091254
2026-03-28 09:13:50.389,1,SO,102743,1,0,746,55.9,LT-20260328-091254
2026-03-28 09:13:51.181,1,SO,102744,1,0,791,56.7,LT-20260328-091254
2026-03-28 09:13:51.992,1,SO,102745,1,0,810,57.5,LT-20260328-091254
2026-03-28 09:13:52.767,1,SO,102746,1,0,773,58.3,LT-20260328-091254
2026-03-28 09:13:53.566,1,SO,102747,1,0,797,59.1,LT-20260328-091254
2026-03-28 09:13:54.233,1,SO,102748,1,0,664,59.7,LT-20260328-091254
2026-03-28 09:13:54.882,1,SO,102749,1,0,647,60.4,LT-20260328-091254
2026-03-28 09:13:55.450,1,SO,102750,1,0,567,60.9,LT-20260328-091254
2026-03-28 09:13:56.041,1,SO,102751,1,0,589,61.5,LT-20260328-091254
2026-03-28 09:13:56.677,1,SO,102752,1,0,634,62.2,LT-20260328-091254
2026-03-28 09:13:57.256,1,SO,102753,1,0,577,62.7,LT-20260328-091254
2026-03-28 09:13:57.842,1,SO,102754,1,0,585,63.3,LT-20260328-091254
2026-03-28 09:13:58.406,1,SO,102755,1,0,563,63.9,LT-20260328-091254
2026-03-28 09:13:58.979,1,SO,102756,1,0,571,64.5,LT-20260328-091254
2026-03-28 09:13:59.552,1,SO,102757,1,0,571,65,LT-20260328-091254
2026-03-28 09:14:00.185,1,SO,102758,1,0,629,65.7,LT-20260328-091254
2026-03-28 09:14:00.763,1,SO,102759,1,0,576,66.3,LT-20260328-091254
2026-03-28 09:14:01.334,1,SO,102760,1,0,569,66.8,LT-20260328-091254
2026-03-28 09:14:01.968,1,SO,102761,1,0,632,67.5,LT-20260328-091254
2026-03-28 09:14:02.527,1,SO,102762,1,0,557,68,LT-20260328-091254
2026-03-28 09:14:03.118,1,SO,102763,1,0,588,68.6,LT-20260328-091254
2026-03-28 09:14:04.177,1,SO,102764,1,0,1058,69.7,LT-20260328-091254
2026-03-28 09:14:04.960,1,SO,102765,1,0,782,70.4,LT-20260328-091254
2026-03-28 09:14:05.558,1,SO,102766,1,0,596,71,LT-20260328-091254
2026-03-28 09:14:06.153,1,SO,102767,1,0,593,71.6,LT-20260328-091254
2026-03-28 09:14:06.748,1,SO,102768,1,0,594,72.2,LT-20260328-091254
2026-03-28 09:14:07.335,1,SO,102769,1,0,585,72.8,LT-20260328-091254
2026-03-28 09:14:07.931,1,SO,102770,1,0,593,73.4,LT-20260328-091254
2026-03-28 09:14:08.548,1,SO,102771,1,0,614,74,LT-20260328-091254
2026-03-28 09:14:09.125,1,SO,102772,1,0,575,74.6,LT-20260328-091254
2026-03-28 09:14:09.716,1,SO,102773,1,0,588,75.2,LT-20260328-091254
2026-03-28 09:14:10.304,1,SO,102774,1,0,586,75.8,LT-20260328-091254
2026-03-28 09:14:10.885,1,SO,102775,1,0,580,76.4,LT-20260328-091254
2026-03-28 09:14:11.466,1,SO,102776,1,0,578,77,LT-20260328-091254
2026-03-28 09:14:12.042,1,SO,102777,1,0,573,77.5,LT-20260328-091254
2026-03-28 09:14:12.636,1,SO,102778,1,0,592,78.1,LT-20260328-091254
2026-03-28 09:14:13.243,1,SO,102779,1,0,605,78.7,LT-20260328-091254
2026-03-28 09:14:13.827,1,SO,102780,1,0,583,79.3,LT-20260328-091254
2026-03-28 09:14:14.420,1,SO,102781,1,0,591,79.9,LT-20260328-091254
2026-03-28 09:14:15.008,1,SO,102782,1,0,585,80.5,LT-20260328-091254
2026-03-28 09:14:15.622,1,SO,102783,1,0,611,81.1,LT-20260328-091254
2026-03-28 09:14:16.196,1,SO,102784,1,0,573,81.7,LT-20260328-091254
2026-03-28 09:14:16.774,1,SO,102785,1,0,576,82.3,LT-20260328-091254
2026-03-28 09:14:17.354,1,SO,102786,1,0,577,82.8,LT-20260328-091254
2026-03-28 09:14:17.930,1,SO,102787,1,0,575,83.4,LT-20260328-091254
2026-03-28 09:14:18.499,1,SO,102788,1,0,567,84,LT-20260328-091254
2026-03-28 09:14:19.097,1,SO,102789,1,0,595,84.6,LT-20260328-091254
2026-03-28 09:14:19.656,1,SO,102790,1,0,557,85.1,LT-20260328-091254
2026-03-28 09:14:20.255,1,SO,102791,1,0,597,85.7,LT-20260328-091254
2026-03-28 09:14:20.839,1,SO,102792,1,0,581,86.3,LT-20260328-091254
2026-03-28 09:14:21.434,1,SO,102793,1,0,594,86.9,LT-20260328-091254
2026-03-28 09:14:22.000,1,SO,102794,1,0,565,87.5,LT-20260328-091254
2026-03-28 09:14:22.574,1,SO,102795,1,0,571,88.1,LT-20260328-091254
2026-03-28 09:14:23.182,1,SO,102796,1,0,606,88.7,LT-20260328-091254
2026-03-28 09:14:23.857,1,SO,102797,1,0,673,89.3,LT-20260328-091254
2026-03-28 09:14:24.644,1,SO,102798,1,0,786,90.1,LT-20260328-091254
2026-03-28 09:14:25.424,1,SO,102799,1,0,779,90.9,LT-20260328-091254
2026-03-28 09:14:26.185,1,SO,102800,1,0,759,91.7,LT-20260328-091254
2026-03-28 09:14:27.240,1,SO,102801,1,0,1053,92.7,LT-20260328-091254
2026-03-28 09:14:28.120,1,SO,102802,1,0,879,93.6,LT-20260328-091254
2026-03-28 09:14:28.886,1,SO,102803,1,0,764,94.4,LT-20260328-091254
2026-03-28 09:14:29.639,1,SO,102804,1,0,752,95.1,LT-20260328-091254
2026-03-28 09:14:30.437,1,SO,102805,1,0,796,95.9,LT-20260328-091254
2026-03-28 09:14:31.216,1,SO,102806,1,0,777,96.7,LT-20260328-091254
2026-03-28 09:14:31.993,1,SO,102807,1,0,776,97.5,LT-20260328-091254
2026-03-28 09:14:32.736,1,SO,102808,1,0,742,98.2,LT-20260328-091254
2026-03-28 09:14:33.515,1,SO,102809,1,0,778,99,LT-20260328-091254
2026-03-28 09:14:34.075,1,SO,102810,1,0,558,99.6,LT-20260328-091254
2026-03-28 09:14:34.670,1,SO,102811,1,0,594,100.2,LT-20260328-091254
2026-03-28 09:14:35.236,1,SO,102812,1,0,563,100.7,LT-20260328-091254
2026-03-28 09:14:35.792,1,SO,102813,1,0,555,101.3,LT-20260328-091254
2026-03-28 09:14:36.353,1,SO,102814,1,0,559,101.8,LT-20260328-091254
2026-03-28 09:14:36.925,1,SO,102815,1,0,570,102.4,LT-20260328-091254
2026-03-28 09:14:37.474,1,SO,102816,1,0,547,103,LT-20260328-091254
2026-03-28 09:14:38.038,1,SO,102817,1,0,562,103.5,LT-20260328-091254
2026-03-28 09:14:38.633,1,SO,102818,1,0,593,104.1,LT-20260328-091254
2026-03-28 09:14:39.201,1,SO,102819,1,0,567,104.7,LT-20260328-091254
2026-03-28 09:14:39.770,1,SO,102820,1,0,568,105.3,LT-20260328-091254
2026-03-28 09:14:40.334,1,SO,102821,1,0,561,105.8,LT-20260328-091254
2026-03-28 09:14:40.955,1,SO,102822,1,0,617,106.4,LT-20260328-091254
2026-03-28 09:14:41.542,1,SO,102823,1,0,586,107,LT-20260328-091254
2026-03-28 09:14:42.126,1,SO,102824,1,0,583,107.6,LT-20260328-091254
2026-03-28 09:14:42.705,1,SO,102825,1,0,578,108.2,LT-20260328-091254
2026-03-28 09:14:43.273,1,SO,102826,1,0,566,108.8,LT-20260328-091254
2026-03-28 09:14:43.923,1,SO,102827,1,0,648,109.4,LT-20260328-091254
2026-03-28 09:14:44.495,1,SO,102828,1,0,569,110,LT-20260328-091254
2026-03-28 09:14:45.054,1,SO,102829,1,0,557,110.5,LT-20260328-091254
2026-03-28 09:14:45.607,1,SO,102830,1,0,552,111.1,LT-20260328-091254
2026-03-28 09:14:46.175,1,SO,102831,1,0,566,111.7,LT-20260328-091254
2026-03-28 09:14:46.770,1,SO,102832,1,0,593,112.3,LT-20260328-091254
2026-03-28 09:14:47.360,1,SO,102833,1,0,589,112.8,LT-20260328-091254
2026-03-28 09:14:47.942,1,SO,102834,1,0,580,113.4,LT-20260328-091254
2026-03-28 09:14:48.541,1,SO,102835,1,0,597,114,LT-20260328-091254
2026-03-28 09:14:49.143,1,SO,102836,1,0,599,114.6,LT-20260328-091254
2026-03-28 09:14:49.723,1,SO,102837,1,0,577,115.2,LT-20260328-091254
2026-03-28 09:14:50.316,1,SO,102838,1,0,592,115.8,LT-20260328-091254
2026-03-28 09:14:50.975,1,SO,102839,1,0,658,116.5,LT-20260328-091254
2026-03-28 09:14:51.595,1,SO,102840,1,0,617,117.1,LT-20260328-091254
2026-03-28 09:14:52.179,1,SO,102841,1,0,582,117.7,LT-20260328-091254
2026-03-28 09:14:52.770,1,SO,102842,1,0,590,118.3,LT-20260328-091254
2026-03-28 09:14:53.342,1,SO,102843,1,0,570,118.8,LT-20260328-091254
2026-03-28 09:14:54.055,1,SO,102844,1,0,712,119.5,LT-20260328-091254
