Timestamp,Phase,DocNo,Success,Duration_Ms,Elapsed_Sec,BatchId
2026-03-28 23:13:53.621,PO,113851,1,271,111.8,LT-20260328-231201
2026-03-28 23:13:53.845,PO,113852,1,218,112,LT-20260328-231201
2026-03-28 23:13:54.068,PO,113853,1,216,112.2,LT-20260328-231201
2026-03-28 23:13:54.314,PO,113854,1,243,112.5,LT-20260328-231201
2026-03-28 23:13:54.542,PO,113855,1,224,112.7,LT-20260328-231201
2026-03-28 23:13:54.779,PO,113856,1,232,112.9,LT-20260328-231201
2026-03-28 23:13:55.013,PO,113857,1,230,113.2,LT-20260328-231201
2026-03-28 23:13:55.286,PO,113858,1,269,113.4,LT-20260328-231201
2026-03-28 23:13:55.602,PO,113859,1,310,113.7,LT-20260328-231201
2026-03-28 23:13:55.903,PO,113860,1,296,114.1,LT-20260328-231201
2026-03-28 23:13:56.240,PO,113861,1,331,114.4,LT-20260328-231201
2026-03-28 23:13:56.536,PO,113862,1,291,114.7,LT-20260328-231201
2026-03-28 23:13:56.874,PO,113863,1,332,115,LT-20260328-231201
2026-03-28 23:13:57.213,PO,113864,1,334,115.4,LT-20260328-231201
2026-03-28 23:13:57.548,PO,113865,1,330,115.7,LT-20260328-231201
2026-03-28 23:13:57.946,PO,113866,1,395,116.1,LT-20260328-231201
2026-03-28 23:13:58.200,PO,113867,1,250,116.3,LT-20260328-231201
2026-03-28 23:13:58.483,PO,113868,1,279,116.6,LT-20260328-231201
2026-03-28 23:13:58.707,PO,113869,1,219,116.9,LT-20260328-231201
2026-03-28 23:13:58.935,PO,113870,1,222,117.1,LT-20260328-231201
2026-03-28 23:13:59.159,PO,113871,1,221,117.3,LT-20260328-231201
2026-03-28 23:13:59.392,PO,113872,1,227,117.5,LT-20260328-231201
2026-03-28 23:13:59.619,PO,113873,1,221,117.8,LT-20260328-231201
2026-03-28 23:13:59.846,PO,113874,1,218,118,LT-20260328-231201
2026-03-28 23:14:00.066,PO,113875,1,216,118.2,LT-20260328-231201
2026-03-28 23:14:00.290,PO,113876,1,221,118.4,LT-20260328-231201
2026-03-28 23:14:00.525,PO,113877,1,230,118.7,LT-20260328-231201
2026-03-28 23:14:00.782,PO,113878,1,220,118.9,LT-20260328-231201
2026-03-28 23:14:01.018,PO,113879,1,233,119.2,LT-20260328-231201
2026-03-28 23:14:01.252,PO,113880,1,230,119.4,LT-20260328-231201
2026-03-28 23:14:01.483,PO,113881,1,225,119.6,LT-20260328-231201
2026-03-28 23:14:01.706,PO,113882,1,218,119.9,LT-20260328-231201
2026-03-28 23:14:01.931,PO,113883,1,220,120.1,LT-20260328-231201
2026-03-28 23:14:02.155,PO,113884,1,220,120.3,LT-20260328-231201
